ID,Repo,Workflow,Category,Forward_Success,Backward_Success,Bidirectional_Success,Success_Count,Forward_Status,Backward_Status,Bidirectional_Status,Forward_URL,Backward_URL,Bidirectional_URL
501,browser-use,lint.yml,All Failed,✗,✗,✗,0,failure,failure,failure,https://github.com/Muna4029/browser-use/actions/runs/32499808323,https://github.com/RabeyaMuna/browser-use/actions/runs/33789775842,https://github.com/RabeyaMuna/browser-use/actions/runs/33938691133
502,browser-use,lint.yml,ONLY Backward,✗,✓,✗,1,failure,success,failure,https://github.com/Muna4029/browser-use/actions/runs/32499845480,https://github.com/RabeyaMuna/browser-use/actions/runs/33789837131,https://github.com/RabeyaMuna/browser-use/actions/runs/33938710126
503,browser-use,lint.yml,All Failed,✗,✗,✗,0,failure,failure,failure,https://github.com/Muna4029/browser-use/actions/runs/32500053252,https://github.com/RabeyaMuna/browser-use/actions/runs/33790128536,https://github.com/RabeyaMuna/browser-use/actions/runs/33938814463
504,browser-use,lint.yml,ONLY Bidirectional,✗,✗,✓,1,failure,failure,success,https://github.com/Muna4029/browser-use/actions/runs/32499982138,https://github.com/RabeyaMuna/browser-use/actions/runs/33790033188,https://github.com/RabeyaMuna/browser-use/actions/runs/33938778370
505,browser-use,lint.yml,All Failed,✗,✗,✗,0,failure,failure,failure,https://github.com/Muna4029/browser-use/actions/runs/32500135732,https://github.com/RabeyaMuna/browser-use/actions/runs/33790241033,https://github.com/RabeyaMuna/browser-use/actions/runs/33938850748
507,browser-use,lint.yml,All Failed,✗,✗,✗,0,failure,failure,failure,https://github.com/Muna4029/browser-use/actions/runs/32500492388,https://github.com/RabeyaMuna/browser-use/actions/runs/33790759453,https://github.com/RabeyaMuna/browser-use/actions/runs/33939034327
508,browser-use,lint.yml,All Failed,✗,✗,✗,0,failure,failure,failure,https://github.com/Muna4029/browser-use/actions/runs/32500244005,https://github.com/RabeyaMuna/browser-use/actions/runs/33790401381,https://github.com/RabeyaMuna/browser-use/actions/runs/33938908465
51,starlette,test-suite.yml,All Failed,✗,✗,✗,0,failure,failure,failure,https://github.com/Muna4029/starlette/actions/runs/32499256345,https://github.com/RabeyaMuna/starlette/actions/runs/33789009543,https://github.com/RabeyaMuna/starlette/actions/runs/33938428187
511,browser-use,lint.yml,All Failed,✗,✗,✗,0,failure,failure,failure,https://github.com/Muna4029/browser-use/actions/runs/32500033764,https://github.com/RabeyaMuna/browser-use/actions/runs/33790101055,https://github.com/RabeyaMuna/browser-use/actions/runs/33938804829
512,browser-use,lint.yml,All Failed,✗,✗,✗,0,failure,failure,failure,https://github.com/Muna4029/browser-use/actions/runs/32499969750,https://github.com/RabeyaMuna/browser-use/actions/runs/33790015805,https://github.com/RabeyaMuna/browser-use/actions/runs/33938771731
513,browser-use,lint.yml,All Failed,✗,✗,✗,0,failure,failure,failure,https://github.com/Muna4029/browser-use/actions/runs/32499828774,https://github.com/RabeyaMuna/browser-use/actions/runs/33789805915,https://github.com/RabeyaMuna/browser-use/actions/runs/33938702028
515,browser-use,lint.yml,All Failed,✗,✗,✗,0,failure,failure,failure,https://github.com/Muna4029/browser-use/actions/runs/32499913395,https://github.com/RabeyaMuna/browser-use/actions/runs/33789936910,https://github.com/RabeyaMuna/browser-use/actions/runs/33938744747
516,browser-use,lint.yml,All Failed,✗,✗,✗,0,failure,failure,failure,https://github.com/Muna4029/browser-use/actions/runs/32500519441,https://github.com/RabeyaMuna/browser-use/actions/runs/33790801863,https://github.com/RabeyaMuna/browser-use/actions/runs/33939048143
517,browser-use,lint.yml,ONLY Bidirectional,✗,✗,✓,1,failure,failure,success,https://github.com/Muna4029/browser-use/actions/runs/32499998633,https://github.com/RabeyaMuna/browser-use/actions/runs/33790055398,https://github.com/RabeyaMuna/browser-use/actions/runs/33938788978
518,browser-use,lint.yml,All Failed,✗,✗,✗,0,failure,failure,failure,https://github.com/Muna4029/browser-use/actions/runs/32500050968,https://github.com/RabeyaMuna/browser-use/actions/runs/33790123081,https://github.com/RabeyaMuna/browser-use/actions/runs/33938811927
519,browser-use,lint.yml,All Failed,✗,✗,✗,0,failure,failure,failure,https://github.com/Muna4029/browser-use/actions/runs/32499858425,https://github.com/RabeyaMuna/browser-use/actions/runs/33789859717,https://github.com/RabeyaMuna/browser-use/actions/runs/33938717543
520,browser-use,lint.yml,All Failed,✗,✗,✗,0,failure,failure,failure,https://github.com/Muna4029/browser-use/actions/runs/32500345781,https://github.com/RabeyaMuna/browser-use/actions/runs/33790548931,https://github.com/RabeyaMuna/browser-use/actions/runs/33938961115
523,conan,main.yml,Fwd+Back Only (Bidir MISSED),✓,✓,✗,2,success,success,failure,https://github.com/Muna4029/conan/actions/runs/32500186726,https://github.com/RabeyaMuna/conan/actions/runs/33790310466,https://github.com/RabeyaMuna/conan/actions/runs/33938875903
526,conan,main.yml,All 3 Solved,✓,✓,✓,3,success,success,success,https://github.com/Muna4029/conan/actions/runs/32499595460,https://github.com/RabeyaMuna/conan/actions/runs/33789473576,https://github.com/RabeyaMuna/conan/actions/runs/33938586727
527,conan,main.yml,ONLY Backward,✗,✓,✗,1,failure,success,failure,https://github.com/Muna4029/conan/actions/runs/32500174075,https://github.com/RabeyaMuna/conan/actions/runs/33790295847,https://github.com/RabeyaMuna/conan/actions/runs/33938869842
528,conan,main.yml,Fwd+Bidir Only (Back MISSED),✓,✗,✓,2,success,failure,success,https://github.com/Muna4029/conan/actions/runs/32500435765,https://github.com/RabeyaMuna/conan/actions/runs/33790673895,https://github.com/RabeyaMuna/conan/actions/runs/33939003423
529,conan,main.yml,Fwd+Back Only (Bidir MISSED),✓,✓,✗,2,success,success,failure,https://github.com/Muna4029/conan/actions/runs/32500451980,https://github.com/RabeyaMuna/conan/actions/runs/33790696540,https://github.com/RabeyaMuna/conan/actions/runs/33939012529
53,starlette,test-suite.yml,All 3 Solved,✓,✓,✓,3,success,success,success,https://github.com/Muna4029/starlette/actions/runs/32499278912,https://github.com/RabeyaMuna/starlette/actions/runs/33789040347,https://github.com/RabeyaMuna/starlette/actions/runs/33938439413
531,conan,main.yml,All Failed,✗,✗,✗,0,failure,failure,failure,https://github.com/Muna4029/conan/actions/runs/32499812377,https://github.com/RabeyaMuna/conan/actions/runs/33789782309,https://github.com/RabeyaMuna/conan/actions/runs/33938694137
532,conan,main.yml,All Failed,✗,✗,✗,0,failure,failure,failure,https://github.com/Muna4029/conan/actions/runs/32499757402,https://github.com/RabeyaMuna/conan/actions/runs/33789704639,https://github.com/RabeyaMuna/conan/actions/runs/33938665509
533,conan,main.yml,ONLY Forward,✓,✗,✗,1,success,failure,failure,https://github.com/Muna4029/conan/actions/runs/32500470121,https://github.com/RabeyaMuna/conan/actions/runs/33790725900,https://github.com/RabeyaMuna/conan/actions/runs/33939023881
535,conan,main.yml,All 3 Solved,✓,✓,✓,3,success,success,success,https://github.com/Muna4029/conan/actions/runs/32500514611,https://github.com/RabeyaMuna/conan/actions/runs/33790794163,https://github.com/RabeyaMuna/conan/actions/runs/33939045963
536,conan,main.yml,All 3 Solved,✓,✓,✓,3,success,success,success,https://github.com/Muna4029/conan/actions/runs/32499671378,https://github.com/RabeyaMuna/conan/actions/runs/33789589809,https://github.com/RabeyaMuna/conan/actions/runs/33938626324
537,conan,main.yml,ONLY Forward,✓,✗,✗,1,success,failure,failure,https://github.com/Muna4029/conan/actions/runs/32500440100,https://github.com/RabeyaMuna/conan/actions/runs/33790680615,https://github.com/RabeyaMuna/conan/actions/runs/33939005876
538,conan,main.yml,Fwd+Back Only (Bidir MISSED),✓,✓,✗,2,success,success,failure,https://github.com/Muna4029/conan/actions/runs/32500142795,https://github.com/RabeyaMuna/conan/actions/runs/33790248699,https://github.com/RabeyaMuna/conan/actions/runs/33938855971
539,conan,main.yml,All 3 Solved,✓,✓,✓,3,success,success,success,https://github.com/Muna4029/conan/actions/runs/32500016866,https://github.com/RabeyaMuna/conan/actions/runs/33790080962,https://github.com/RabeyaMuna/conan/actions/runs/33938797594
540,conan,main.yml,Fwd+Back Only (Bidir MISSED),✓,✓,✗,2,success,success,failure,https://github.com/Muna4029/conan/actions/runs/32499751718,https://github.com/RabeyaMuna/conan/actions/runs/33789696608,https://github.com/RabeyaMuna/conan/actions/runs/33938662743
541,conan,main.yml,Back+Bidir Only (Fwd MISSED),✗,✓,✓,2,failure,success,success,https://github.com/Muna4029/conan/actions/runs/32500430984,https://github.com/RabeyaMuna/conan/actions/runs/33790667107,https://github.com/RabeyaMuna/conan/actions/runs/33939000954
543,conan,main.yml,All Failed,✗,✗,✗,0,failure,failure,failure,https://github.com/Muna4029/conan/actions/runs/32499539943,https://github.com/RabeyaMuna/conan/actions/runs/33789384617,https://github.com/RabeyaMuna/conan/actions/runs/33938559648
544,conan,main.yml,Fwd+Bidir Only (Back MISSED),✓,✗,✓,2,success,failure,success,https://github.com/Muna4029/conan/actions/runs/32499894742,https://github.com/RabeyaMuna/conan/actions/runs/33789911945,https://github.com/RabeyaMuna/conan/actions/runs/33938736387
545,conan,main.yml,Fwd+Back Only (Bidir MISSED),✓,✓,✗,2,success,success,failure,https://github.com/Muna4029/conan/actions/runs/32499863271,https://github.com/RabeyaMuna/conan/actions/runs/33789868146,https://github.com/RabeyaMuna/conan/actions/runs/33938720095
547,conan,main.yml,Back+Bidir Only (Fwd MISSED),✗,✓,✓,2,failure,success,success,https://github.com/Muna4029/conan/actions/runs/32500332338,https://github.com/RabeyaMuna/conan/actions/runs/33790524968,https://github.com/RabeyaMuna/conan/actions/runs/33938954556
548,conan,main.yml,ONLY Bidirectional,✗,✗,✓,1,failure,failure,success,https://github.com/Muna4029/conan/actions/runs/32500088429,https://github.com/RabeyaMuna/conan/actions/runs/33790179510,https://github.com/RabeyaMuna/conan/actions/runs/33938831387
55,mindsdb,code_checks.yml,All 3 Solved,✓,✓,✓,3,success,success,success,https://github.com/Muna4029/mindsdb/actions/runs/32499247002,https://github.com/RabeyaMuna/mindsdb/actions/runs/33788996538,https://github.com/RabeyaMuna/mindsdb/actions/runs/33938424114
551,conda,tests.yml,All Failed,✗,✗,✗,0,failure,failure,failure,https://github.com/Muna4029/conda/actions/runs/32500181080,https://github.com/RabeyaMuna/conda/actions/runs/33790304186,https://github.com/RabeyaMuna/conda/actions/runs/33938872726
558,cookiecutter,test.02.yml,All 3 Solved,✓,✓,✓,3,success,success,success,https://github.com/Muna4029/cookiecutter/actions/runs/32500658815,https://github.com/RabeyaMuna/cookiecutter/actions/runs/33793931928,https://github.com/RabeyaMuna/cookiecutter/actions/runs/33939112076
559,cowrie,tox.yml,Back+Bidir Only (Fwd MISSED),✗,✓,✓,2,failure,success,success,https://github.com/Muna4029/cowrie/actions/runs/32499703858,https://github.com/RabeyaMuna/cowrie/actions/runs/33789631026,https://github.com/RabeyaMuna/cowrie/actions/runs/33938641143
56,seaborn,ci.yaml,All 3 Solved,✓,✓,✓,3,success,success,success,https://github.com/Muna4029/seaborn/actions/runs/32499263162,https://github.com/RabeyaMuna/seaborn/actions/runs/33789021138,https://github.com/RabeyaMuna/seaborn/actions/runs/33938432277
560,crewai,tests.yml,Fwd+Back Only (Bidir MISSED),✓,✓,✗,2,success,success,failure,https://github.com/Muna4029/crewAI/actions/runs/32500446217,https://github.com/RabeyaMuna/crewAI/actions/runs/33790689470,https://github.com/RabeyaMuna/crewAI/actions/runs/33939010362
562,crewai,linter.yml,All Failed,✗,✗,✗,0,failure,failure,failure,https://github.com/Muna4029/crewAI/actions/runs/32499774451,https://github.com/RabeyaMuna/crewAI/actions/runs/33789731553,https://github.com/RabeyaMuna/crewAI/actions/runs/33938674819
563,crewai,type-checker.yml,All 3 Solved,✓,✓,✓,3,success,success,success,https://github.com/Muna4029/crewAI/actions/runs/32500005609,https://github.com/RabeyaMuna/crewAI/actions/runs/33790062208,https://github.com/RabeyaMuna/crewAI/actions/runs/33938791534
564,crewai,type-checker.yml,All 3 Solved,✓,✓,✓,3,success,success,success,https://github.com/Muna4029/crewAI/actions/runs/32499949392,https://github.com/RabeyaMuna/crewAI/actions/runs/33789986836,https://github.com/RabeyaMuna/crewAI/actions/runs/33938760836
565,crewai,tests.yml,All Failed,✗,✗,✗,0,failure,failure,failure,https://github.com/Muna4029/crewAI/actions/runs/32501198163,https://github.com/RabeyaMuna/crewAI/actions/runs/33797053315,https://github.com/RabeyaMuna/crewAI/actions/runs/33939379353
566,crewai,tests.yml,Back+Bidir Only (Fwd MISSED),✗,✓,✓,2,failure,success,success,https://github.com/Muna4029/crewAI/actions/runs/32499716722,https://github.com/RabeyaMuna/crewAI/actions/runs/33789649764,https://github.com/RabeyaMuna/crewAI/actions/runs/33938646869
567,crewai,tests.yml,All Failed,✗,✗,✗,0,failure,failure,failure,https://github.com/Muna4029/crewAI/actions/runs/32501315357,https://github.com/RabeyaMuna/crewAI/actions/runs/33797247588,https://github.com/RabeyaMuna/crewAI/actions/runs/33939437751
568,crewai,linter.yml,ONLY Bidirectional,✗,✗,✓,1,failure,failure,success,https://github.com/Muna4029/crewAI/actions/runs/32499824165,https://github.com/RabeyaMuna/crewAI/actions/runs/33789798253,https://github.com/RabeyaMuna/crewAI/actions/runs/33938699235
57,seaborn,ci.yaml,Fwd+Back Only (Bidir MISSED),✓,✓,✗,2,success,success,failure,https://github.com/Muna4029/seaborn/actions/runs/32499097833,https://github.com/RabeyaMuna/seaborn/actions/runs/33788780320,https://github.com/RabeyaMuna/seaborn/actions/runs/33938346557
573,crewai,tests.yml,All 3 Solved,✓,✓,✓,3,success,success,success,https://github.com/Muna4029/crewAI/actions/runs/32499745277,https://github.com/RabeyaMuna/crewAI/actions/runs/33789691271,https://github.com/RabeyaMuna/crewAI/actions/runs/33938659638
574,crewai,tests.yml,Back+Bidir Only (Fwd MISSED),✗,✓,✓,2,failure,success,success,https://github.com/Muna4029/crewAI/actions/runs/32499480904,https://github.com/RabeyaMuna/crewAI/actions/runs/33789291690,https://github.com/RabeyaMuna/crewAI/actions/runs/33938525809
6,cloud-init,check_format.yml,All Failed,✗,✗,✗,0,failure,failure,failure,https://github.com/Muna4029/cloud-init/actions/runs/32499222289,https://github.com/RabeyaMuna/cloud-init/actions/runs/33788962226,https://github.com/RabeyaMuna/cloud-init/actions/runs/33938411314
60,octodns,main.yml,All Failed,✗,✗,✗,0,failure,failure,failure,https://github.com/Muna4029/octodns/actions/runs/32499101273,https://github.com/RabeyaMuna/octodns/actions/runs/33788786474,https://github.com/RabeyaMuna/octodns/actions/runs/33938348348
62,pylint,checks.yaml,All Failed,✗,✗,✗,0,failure,failure,failure,https://github.com/Muna4029/pylint/actions/runs/32499153205,https://github.com/RabeyaMuna/pylint/actions/runs/33788872802,https://github.com/RabeyaMuna/pylint/actions/runs/33938374614
63,errbot,python-package.yml,All 3 Solved,✓,✓,✓,3,success,success,success,https://github.com/Muna4029/errbot/actions/runs/32499060460,https://github.com/RabeyaMuna/errbot/actions/runs/33788725007,https://github.com/RabeyaMuna/errbot/actions/runs/33938324920
66,open_model_zoo,accuracy_checker.yml,ONLY Backward,✗,✓,✗,1,failure,success,failure,https://github.com/Muna4029/open_model_zoo/actions/runs/32499182304,https://github.com/RabeyaMuna/open_model_zoo/actions/runs/33788907024,https://github.com/RabeyaMuna/open_model_zoo/actions/runs/33938390188
68,spektral,examples.yml,All 3 Solved,✓,✓,✓,3,success,success,success,https://github.com/Muna4029/spektral/actions/runs/32499268965,https://github.com/RabeyaMuna/spektral/actions/runs/33789026951,https://github.com/RabeyaMuna/spektral/actions/runs/33938434933
69,aider,ubuntu-tests.yml,All Failed,✗,✗,✗,0,failure,failure,failure,https://github.com/Muna4029/aider/actions/runs/32499849713,https://github.com/RabeyaMuna/aider/actions/runs/33789842716,https://github.com/RabeyaMuna/aider/actions/runs/33938712278
70,albumentations,ci.yml,All Failed,✗,✗,✗,0,failure,failure,failure,https://github.com/Muna4029/albumentations/actions/runs/32499732907,https://github.com/RabeyaMuna/albumentations/actions/runs/33789671812,https://github.com/RabeyaMuna/albumentations/actions/runs/33938654521
71,agno,test.yml,All Failed,✗,✗,✗,0,failure,failure,failure,https://github.com/Muna4029/agno/actions/runs/32499330066,https://github.com/RabeyaMuna/agno/actions/runs/33789095869,https://github.com/RabeyaMuna/agno/actions/runs/33938460678
73,agno,test.yml,All Failed,✗,✗,✗,0,failure,failure,failure,https://github.com/Muna4029/agno/actions/runs/32499692206,https://github.com/RabeyaMuna/agno/actions/runs/33789614401,https://github.com/RabeyaMuna/agno/actions/runs/33938634786
74,agno,test.yml,All Failed,✗,✗,✗,0,failure,failure,failure,https://github.com/Muna4029/agno/actions/runs/32499474855,https://github.com/RabeyaMuna/agno/actions/runs/33789283451,https://github.com/RabeyaMuna/agno/actions/runs/33938522787
76,agno,test.yml,All Failed,✗,✗,✗,0,failure,failure,failure,https://github.com/Muna4029/agno/actions/runs/32500022734,https://github.com/RabeyaMuna/agno/actions/runs/33790086426,https://github.com/RabeyaMuna/agno/actions/runs/33938800079
77,agno,test.yml,All Failed,✗,✗,✗,0,failure,failure,failure,https://github.com/Muna4029/agno/actions/runs/32500407817,https://github.com/RabeyaMuna/agno/actions/runs/33790633381,https://github.com/RabeyaMuna/agno/actions/runs/33938990247
78,agno,test.yml,All Failed,✗,✗,✗,0,failure,failure,failure,https://github.com/Muna4029/agno/actions/runs/32500077449,https://github.com/RabeyaMuna/agno/actions/runs/33790161450,https://github.com/RabeyaMuna/agno/actions/runs/33938826043
79,agno,test.yml,All Failed,✗,✗,✗,0,failure,failure,failure,https://github.com/Muna4029/agno/actions/runs/32500487262,https://github.com/RabeyaMuna/agno/actions/runs/33790752004,https://github.com/RabeyaMuna/agno/actions/runs/33939032273
8,cloud-init,check_format.yml,All Failed,✗,✗,✗,0,failure,failure,failure,https://github.com/Muna4029/cloud-init/actions/runs/32499159160,https://github.com/RabeyaMuna/cloud-init/actions/runs/33788872157,https://github.com/RabeyaMuna/cloud-init/actions/runs/33938377026
80,agno,test.yml,All Failed,✗,✗,✗,0,failure,failure,failure,https://github.com/Muna4029/agno/actions/runs/32499528540,https://github.com/RabeyaMuna/agno/actions/runs/33789365735,https://github.com/RabeyaMuna/agno/actions/runs/33938553538
83,agno,test.yml,All Failed,✗,✗,✗,0,failure,failure,failure,https://github.com/Muna4029/agno/actions/runs/32499417292,https://github.com/RabeyaMuna/agno/actions/runs/33789212620,https://github.com/RabeyaMuna/agno/actions/runs/33938499190
84,agno,test.yml,All Failed,✗,✗,✗,0,failure,failure,failure,https://github.com/Muna4029/agno/actions/runs/32499385894,https://github.com/RabeyaMuna/agno/actions/runs/33789170661,https://github.com/RabeyaMuna/agno/actions/runs/33938485134
86,agno,test.yml,All Failed,✗,✗,✗,0,failure,failure,failure,https://github.com/Muna4029/agno/actions/runs/32499450175,https://github.com/RabeyaMuna/agno/actions/runs/33789263445,https://github.com/RabeyaMuna/agno/actions/runs/33938512595
88,agno,test.yml,All Failed,✗,✗,✗,0,failure,failure,failure,https://github.com/Muna4029/agno/actions/runs/32500219818,https://github.com/RabeyaMuna/agno/actions/runs/33790359396,https://github.com/RabeyaMuna/agno/actions/runs/33938893116
89,agno,test.yml,All Failed,✗,✗,✗,0,failure,failure,failure,https://github.com/Muna4029/agno/actions/runs/32499901219,https://github.com/RabeyaMuna/agno/actions/runs/33789920054,https://github.com/RabeyaMuna/agno/actions/runs/33938738985
9,cloud-init,check_format.yml,All Failed,✗,✗,✗,0,failure,failure,failure,https://github.com/Muna4029/cloud-init/actions/runs/32499197471,https://github.com/RabeyaMuna/cloud-init/actions/runs/33788928204,https://github.com/RabeyaMuna/cloud-init/actions/runs/33938398694
91,agno,test.yml,All Failed,✗,✗,✗,0,failure,failure,failure,https://github.com/Muna4029/agno/actions/runs/32499433429,https://github.com/RabeyaMuna/agno/actions/runs/33789230215,https://github.com/RabeyaMuna/agno/actions/runs/33938504357
92,aider,ubuntu-tests.yml,All Failed,✗,✗,✗,0,failure,failure,failure,https://github.com/Muna4029/aider/actions/runs/32499470057,https://github.com/RabeyaMuna/aider/actions/runs/33789274854,https://github.com/RabeyaMuna/aider/actions/runs/33938520110
93,aider,ubuntu-tests.yml,All Failed,✗,✗,✗,0,failure,failure,failure,https://github.com/Muna4029/aider/actions/runs/32499284612,https://github.com/RabeyaMuna/aider/actions/runs/33789046674,https://github.com/RabeyaMuna/aider/actions/runs/33938442336
94,aider,ubuntu-tests.yml,All Failed,✗,✗,✗,0,failure,failure,failure,https://github.com/Muna4029/aider/actions/runs/32499784485,https://github.com/RabeyaMuna/aider/actions/runs/33789744792,https://github.com/RabeyaMuna/aider/actions/runs/33938679502
95,aider,ubuntu-tests.yml,All Failed,✗,✗,✗,0,failure,failure,failure,https://github.com/Muna4029/aider/actions/runs/32499675905,https://github.com/RabeyaMuna/aider/actions/runs/33789596051,https://github.com/RabeyaMuna/aider/actions/runs/33938628715
96,aider,ubuntu-tests.yml,All Failed,✗,✗,✗,0,failure,failure,failure,https://github.com/Muna4029/aider/actions/runs/32499390447,https://github.com/RabeyaMuna/aider/actions/runs/33789177688,https://github.com/RabeyaMuna/aider/actions/runs/33938487078
97,aider,ubuntu-tests.yml,All Failed,✗,✗,✗,0,failure,failure,failure,https://github.com/Muna4029/aider/actions/runs/32499290394,https://github.com/RabeyaMuna/aider/actions/runs/33789053150,https://github.com/RabeyaMuna/aider/actions/runs/33938444719
